x,t,C
0.55,0.035,0.13025156574743146
0.56,0.035,0.09921489156183234
0.5700000000000001,0.035,0.07424946673352575
0.58,0.035,0.05459125988895635
0.59,0.035,0.039432696011370755
0.6,0.035,0.027982288399190102
0.61,0.035,0.01950710367843486
0.62,0.035,0.013359006334053194
0.63,0.035,0.008987024424153308
0.64,0.035,0.0059389042374369035
0.65,0.035,0.003855078599748518
0.66,0.035,0.002458013216808255
0.67,0.035,0.0015393822993983969
0.68,0.035,0.0009469063005565608
0.6900000000000001,0.035,0.0005720743048160026
0.7000000000000001,0.035,0.0003394448461076083
0.71,0.035,0.00019780785571515025
0.72,0.035,0.00011320389724865814
0.73,0.035,6.362218078251791e-05
0.74,0.035,3.511322266548272e-05
0.75,0.035,1.902975898813393e-05
0.76,0.035,1.0127021029437812e-05
0.77,0.035,5.291773249032083e-06
0.78,0.035,2.715044881272759e-06
0.79,0.035,1.3677105252151476e-06
0.8,0.035,6.764533119858774e-07
0.81,0.035,3.284679320851381e-07
0.8200000000000001,0.035,1.565830242642494e-07
0.8300000000000001,0.035,7.327873800484588e-08
0.84,0.035,3.366494978886136e-08
0.85,0.035,1.5182027455508304e-08
0.86,0.035,6.7207628946275355e-09
0.87,0.035,2.920314609790528e-09
0.88,0.035,1.2455131923376233e-09
0.89,0.035,5.213868943535618e-10
0.9,0.035,2.1421533687386817e-10
0.91,0.035,8.637844886459119e-11
0.92,0.035,3.4183024923801466e-11
0.93,0.035,1.3275529473596853e-11
0.9400000000000001,0.035,5.059587451142188e-12
0.9500000000000001,0.035,1.892269632296604e-12
0.96,0.035,6.943683295796534e-13
0.97,0.035,2.4975094256000644e-13
0.98,0.035,8.724380612201184e-14
0.99,0.035,2.7173185414763526e-14
1.0,0.035,0.0
0.0,0.04,0.0
0.01,0.04,1.2831217295945887e-06
0.02,0.04,3.1394084437936294e-06
0.03,0.04,6.334018143140006e-06
0.04,0.04,1.2127989198855018e-05
0.05,0.04,2.260634359870074e-05
0.06,0.04,4.1322913499749045e-05
0.07,0.04,7.415739580948432e-05
0.08,0.04,0.00013071501824883403
0.09,0.04,0.000226324371678133
0.1,0.04,0.0003849410802655763
0.11,0.04,0.0006431755733320841
0.12,0.04,0.0010557283021071988
0.13,0.04,0.0017024597586824063
0.14,0.04,0.002697230449573453
0.15,0.04,0.004198458727122572
0.16,0.04,0.006421051511950898
0.17,0.04,0.009648955285745029
0.18,0.04,0.014247064051294053
0.19,0.04,0.02067064736662162
0.2,0.04,0.02946989984490276
0.21,0.04,0.041286774144073196
0.22,0.04,0.0568410813724482
0.23,0.04,0.07690307572539432
0.24,0.04,0.10225051624047857
0.25,0.04,0.1336095961575881
0.26,0.04,0.17158113560408456
0.27,0.04,0.21655590859460408
0.28,0.04,0.26862564526469
0.29,0.04,0.32749871458859653
0.3,0.04,0.39243127187467186
0.31,0.04,0.4621852667220127
0.32,0.04,0.5350237640772478
0.33,0.04,0.6087513440830937
0.34,0.04,0.6808030052034628
0.35000000000000003,0.04,0.7483794065563676
0.36,0.04,0.8086201505608844
0.37,0.04,0.8588010311231759
0.38,0.04,0.8965367180482067
0.39,0.04,0.9199680563266859
0.4,0.04,0.9279135759077759
0.41000000000000003,0.04,0.9199680563266859
0.42,0.04,0.8965367180482068
0.43,0.04,0.858801031123176
0.44,0.04,0.8086201505608847
0.45,0.04,0.7483794065563678
0.46,0.04,0.680803005203463
0.47000000000000003,0.04,0.6087513440830938
0.48,0.04,0.535023764077248
0.49,0.04,0.46218526672201293
0.5,0.04,0.3924312718746721
0.51,0.04,0.32749871458859675
0.52,0.04,0.2686256452646901
0.53,0.04,0.21655590859460425
0.54,0.04,0.17158113560408464
0.55,0.04,0.13360959615758816
0.56,0.04,0.10225051624047861
0.5700000000000001,0.04,0.07690307572539434
0.58,0.04,0.056841081372448254
0.59,0.04,0.041286774144073224
0.6,0.04,0.029469899844902808
0.61,0.04,0.02067064736662165
0.62,0.04,0.014247064051294084
0.63,0.04,0.00964895528574505
0.64,0.04,0.006421051511950913
0.65,0.04,0.0041984587271225796
0.66,0.04,0.0026972304495734576
0.67,0.04,0.001702459758682408
0.68,0.04,0.0010557283021071996
0.6900000000000001,0.04,0.0006431755733320846
0.7000000000000001,0.04,0.00038494108026557644
0.71,0.04,0.00022632437167813323
0.72,0.04,0.00013071501824883408
0.73,0.04,7.415855995707043e-05
0.74,0.04,4.1325969885325917e-05
0.75,0.04,2.2620121847460266e-05
0.76,0.04,1.2160766118583006e-05
0.77,0.04,6.421032955355286e-06
0.78,0.04,3.3297418871236152e-06
0.79,0.04,1.695749096629318e-06
0.8,0.04,8.480892286501429e-07
0.81,0.04,4.165181681250634e-07
0.8200000000000001,0.04,2.0087333504499198e-07
0.8300000000000001,0.04,9.512398702655539e-08
0.84,0.04,4.423038273017709e-08
0.85,0.04,2.019285634174445e-08
0.86,0.04,9.051171032649415e-09
0.87,0.04,3.98313804348258e-09
0.88,0.04,1.720850752072045e-09
0.89,0.04,7.298642646057457e-10
0.9,0.04,3.038826716090765e-10
0.91,0.04,1.241991808988348e-10
0.92,0.04,4.9826989169094016e-11
0.93,0.04,1.9621306187471827e-11
0.9400000000000001,0.04,7.58389955294673e-12
0.9500000000000001,0.04,2.8769778903609206e-12
0.96,0.04,1.0710102874283052e-12
0.97,0.04,3.9080606785083264e-13
0.98,0.04,1.3846206398738497e-13
0.99,0.04,4.362190306100592e-14
1.0,0.04,0.0
0.0,0.045,0.0
0.01,0.045,1.5697042218968147e-06
0.02,0.045,3.8085699363672977e-06
0.03,0.045,7.633698821324324e-06
0.04,0.045,1.4470180870920374e-05
0.05,0.045,2.672545134930203e-05
0.06,0.045,4.838186970409253e-05
0.07,0.045,8.601896587429153e-05
0.08,0.045,0.00015024088374380865
0.09,0.045,0.0002578280492572052
0.1,0.045,0.00043474997250510857
0.11,0.045,0.0007203346911863875
0.12,0.045,0.0011728176660072453
0.13,0.045,0.0018764793758403258
0.14,0.045,0.002950459242902489
0.15,0.045,0.004559140980762175
0.16,0.045,0.006923707006433801
0.17,0.045,0.010334057781622476
0.18,0.045,0.015159801326183324
0.19,0.045,0.021858481948098404
0.2,0.045,0.03097871075534741
0.21,0.045,0.043155490608675476
0.22,0.045,0.059094924934733756
0.23,0.045,0.07954579880646338
0.24,0.045,0.10525633594149121
0.25,0.045,0.13691582592228158
0.26,0.045,0.1750827523760961
0.27,0.045,0.22010339043438729
0.28,0.045,0.2720273115916003
0.29,0.045,0.33052845856968094
0.3,0.045,0.3948419906553046
0.31,0.045,0.46372751797595985
0.32,0.045,0.5354683054025532
0.33,0.045,0.6079133846403553
0.34,0.045,0.6785653753197307
0.35000000000000003,0.045,0.7447115778821736
0.36,0.045,0.8035902188397717
0.37,0.045,0.8525784343045455
0.38,0.045,0.8893845437249308
0.39,0.045,0.9122251469779913
0.4,0.045,0.9199680563266859
0.41000000000000003,0.045,0.9122251469779914
0.42,0.045,0.8893845437249309
0.43,0.045,0.8525784343045457
0.44,0.045,0.8035902188397719
0.45,0.045,0.7447115778821738
0.46,0.045,0.6785653753197308
0.47000000000000003,0.045,0.6079133846403555
0.48,0.045,0.5354683054025534
0.49,0.045,0.46372751797596007
0.5,0.045,0.39484199065530484
0.51,0.045,0.3305284585696811
0.52,0.045,0.27202731159160054
0.53,0.045,0.2201033904343874
0.54,0.045,0.17508275237609622
0.55,0.045,0.13691582592228163
0.56,0.045,0.10525633594149125
0.5700000000000001,0.045,0.07954579880646342
0.58,0.045,0.059094924934733783
0.59,0.045,0.04315549060867553
0.6,0.045,0.030978710755347437
0.61,0.045,0.021858481948098446
0.62,0.045,0.01515980132618335
0.63,0.045,0.010334057781622498
0.64,0.045,0.006923707006433815
0.65,0.045,0.004559140980762185
0.66,0.045,0.002950459242902494
0.67,0.045,0.0018764793758403286
0.68,0.045,0.0011728176660072464
0.6900000000000001,0.045,0.0007203346911863881
0.7000000000000001,0.045,0.0004347499725051089
0.71,0.045,0.0002578280492572053
0.72,0.045,0.00015024146581760184
0.73,0.045,8.602049406707999e-05
0.74,0.045,4.838934090226535e-05
0.75,0.045,2.6743368001954462e-05
0.76,0.045,1.4520577401407775e-05
0.77,0.045,7.745254002853311e-06
0.78,0.045,4.058391025992302e-06
0.79,0.045,2.088915557886879e-06
0.8,0.045,1.0561336323771907e-06
0.81,0.045,5.244812818475674e-07
0.8200000000000001,0.045,2.558210775758094e-07
0.8300000000000001,0.045,1.2255185888758456e-07
0.84,0.045,5.765842168414992e-08
0.85,0.045,2.6640776881413255e-08
0.86,0.045,1.2087997192613515e-08
0.87,0.045,5.38601089236073e-09
0.88,0.045,2.3565011540441628e-09
0.89,0.045,1.0123667118405607e-09
0.9,0.045,4.270317227522903e-10
0.91,0.045,1.7685483038908526e-10
0.92,0.045,7.191024354315332e-11
0.93,0.045,2.8705444361020374e-11
0.9400000000000001,0.045,1.1249142038916373e-11
0.9500000000000001,0.045,4.327454920187518e-12
0.96,0.045,1.6338919791058765e-12
0.97,0.045,6.047361757078451e-13
0.98,0.045,2.172139854559193e-13
0.99,0.045,6.923103199369249e-14
1.0,0.045,0.0
0.0,0.05,0.0
0.01,0.05,1.9042849681836488e-06
0.02,0.05,4.6017015216105695e-06
0.03,0.05,9.139375403643835e-06
0.04,0.05,1.7179575085313178e-05
0.05,0.05,3.142602528750645e-05
0.06,0.05,5.6372208611796784e-05
0.07,0.05,9.931137672395059e-05
0.08,0.05,0.00017192350756574837
0.09,0.05,0.0002924954281244586
0.1,0.05,0.0004890813702217963
0.11,0.05,0.000803783819256177
0.12,0.05,0.0012984070335133567
0.13,0.05,0.002061638454454867
0.14,0.05,0.0032178101783012503
0.15,0.05,0.004937083124668145
0.16,0.05,0.007446599381192326
0.17,0.05,0.011041754166308562
0.18,0.05,0.01609626986486044
0.19,0.05,0.023069256040765367
0.2,0.05,0.03250698627838694
0.21,0.05,0.045036817845040586
0.22,0.05,0.06135064470756943
0.23,0.05,0.08217563043811249
0.24,0.05,0.10823081236437249
0.25,0.05,0.14016954415879365
0.26,0.05,0.17850960817833444
0.27,0.05,0.2235550319838482
0.28,0.05,0.2753159245020341
0.29,0.05,0.3334346511234525
0.3,0.05,0.39712798827282036
0.31,0.05,0.4651551480289289
0.32,0.05,0.5358204513081576
0.33,0.05,0.607016840361142
0.34,0.05,0.6763124812612644
0.35000000000000003,0.05,0.7410777970797512
0.36,0.05,0.7986450060933595
0.37,0.05,0.8464873812823512
0.38,0.05,0.8824017906412684
0.39,0.05,0.9046763000258083
0.4,0.05,0.9122251469779914
0.41000000000000003,0.05,0.9046763000258085
0.42,0.05,0.8824017906412686
0.43,0.05,0.8464873812823515
0.44,0.05,0.7986450060933598
0.45,0.05,0.7410777970797513
0.46,0.05,0.6763124812612646
0.47000000000000003,0.05,0.6070168403611421
0.48,0.05,0.5358204513081578
0.49,0.05,0.4651551480289291
0.5,0.05,0.3971279882728206
0.51,0.05,0.3334346511234527
0.52,0.05,0.27531592450203424
0.53,0.05,0.22355503198384838
0.54,0.05,0.1785096081783345
0.55,0.05,0.14016954415879374
0.56,0.05,0.10823081236437253
0.5700000000000001,0.05,0.08217563043811252
0.58,0.05,0.06135064470756948
0.59,0.05,0.045036817845040614
0.6,0.05,0.03250698627838699
0.61,0.05,0.023069256040765394
0.62,0.05,0.01609626986486047
0.63,0.05,0.011041754166308582
0.64,0.05,0.0074465993811923415
0.65,0.05,0.004937083124668154
0.66,0.05,0.0032178101783012568
0.67,0.05,0.00206163845445487
0.68,0.05,0.0012984070335133584
0.6900000000000001,0.05,0.0008037838192561776
0.7000000000000001,0.05,0.0004890813702217967
0.71,0.05,0.0002924957191613554
0.72,0.05,0.00017192427166214265
0.73,0.05,9.93154033599336e-05
0.74,0.05,5.6381931034517224e-05
0.75,0.05,3.145495915183656e-05
0.76,0.05,1.7244311002403887e-05
0.77,0.05,9.289484213700039e-06
0.78,0.05,4.917084780370095e-06
0.79,0.05,2.5572623291847465e-06
0.8,0.05,1.3066984198672233e-06
0.81,0.05,6.559773549765001e-07
0.8200000000000001,0.05,3.23516570367576e-07
0.8300000000000001,0.05,1.5673974962997967e-07
0.84,0.05,7.459631788449891e-08
0.85,0.05,3.487320943838172e-08
0.86,0.05,1.6013393886886994e-08
0.87,0.05,7.222249173328839e-09
0.88,0.05,3.1991888021006455e-09
0.89,0.05,1.3917664383982265e-09
0.9,0.05,5.946107711148229e-10
0.91,0.05,2.494709831477218e-10
0.92,0.05,1.0278013737505282e-10
0.93,0.05,4.1579692791034846e-11
0.9400000000000001,0.05,1.6516449640603948e-11
0.9500000000000001,0.05,6.441517009011125e-12
0.96,0.05,2.4660955479476813e-12
0.97,0.05,9.255529822808978e-13
0.98,0.05,3.369836038507688e-13
0.99,0.05,1.0860699272795965e-13
1.0,0.05,0.0
0.0,0.055,0.0
0.01,0.055,2.3008507608052848e-06
0.02,0.055,5.521830185913742e-06
0.03,0.055,1.0890638303461874e-05
0.04,0.055,2.0282700345575143e-05
0.05,0.055,3.677589184855498e-05
0.06,0.055,6.536870100572852e-05
0.07,0.055,0.00011414785808877258
0.08,0.055,0.0001959034024242046
0.09,0.055,0.00033050243889377233
0.1,0.055,0.0005481396236903178
0.11,0.055,0.0008937442018675765
0.12,0.055,0.001432711136855522
0.13,0.055,0.0022581086059073035
0.14,0.055,0.003499360789561506
0.15,0.055,0.005332204779746788
0.16,0.055,0.007989418645488354
0.17,0.055,0.011771434623026383
0.18,0.055,0.017055505103536962
0.19,0.055,0.024301628071623692
0.2,0.055,0.03405303694290297
0.21,0.055,0.046928815492978185
0.22,0.055,0.06360622414157655
0.23,0.055,0.08479072853597096
0.24,0.055,0.11117258729845307
0.25,0.055,0.14337021027135347
0.26,0.055,0.18186228807132093
0.27,0.055,0.22691276634018429
0.28,0.055,0.27849484155365034
0.29,0.055,0.33622195638742725
0.3,0.055,0.3992948995761907
0.31,0.055,0.466474219790489
0.32,0.055,0.5360859941950354
0.33,0.055,0.6060664662847111
0.34,0.055,0.6740473187204465
0.35000000000000003,0.055,0.737478743677312
0.36,0.055,0.7937825891810513
0.37,0.055,0.8405233983673139
0.38,0.055,0.8755818406540798
0.39,0.055,0.8973134688096299
0.4,0.055,0.9046763000258085
0.41000000000000003,0.055,0.89731346880963
0.42,0.055,0.87558184065408
0.43,0.055,0.8405233983673142
0.44,0.055,0.7937825891810514
0.45,0.055,0.7374787436773123
0.46,0.055,0.6740473187204468
0.47000000000000003,0.055,0.6060664662847113
0.48,0.055,0.5360859941950356
0.49,0.055,0.4664742197904892
0.5,0.055,0.3992948995761909
0.51,0.055,0.3362219563874274
0.52,0.055,0.27849484155365056
0.53,0.055,0.22691276634018437
0.54,0.055,0.18186228807132104
0.55,0.055,0.14337021027135352
0.56,0.055,0.11117258729845313
0.5700000000000001,0.055,0.084790728535971
0.58,0.055,0.06360622414157657
0.59,0.055,0.04692881549297823
0.6,0.055,0.034053036942903
0.61,0.055,0.02430162807162373
0.62,0.055,0.01705550510353699
0.63,0.055,0.011771434623026406
0.64,0.055,0.00798941864548837
0.65,0.055,0.005332204779746799
0.66,0.055,0.003499360789561512
0.67,0.055,0.002258108605907308
0.68,0.055,0.001432711136855524
0.6900000000000001,0.055,0.0008937442018675776
0.7000000000000001,0.055,0.0005481397692087666
0.71,0.055,0.00033050282094196966
0.72,0.055,0.0001959055612606445
0.73,0.055,0.00011415310134832995
0.74,0.055,6.538518125588508e-05
0.75,0.055,3.6813121018460554e-05
0.76,0.055,2.03722216827683e-05
0.77,0.055,1.1080697891386991e-05
0.78,0.055,5.923373271442393e-06
0.79,0.055,3.111891600118659e-06
0.8,0.055,1.6066198420806233e-06
0.81,0.055,8.151074951173996e-07
0.8200000000000001,0.055,4.063585523032399e-07
0.8300000000000001,0.055,1.9905644412603747e-07
0.84,0.055,9.580647953418069e-08
0.85,0.055,4.530485588569295e-08
0.86,0.055,2.104772930585528e-08
0.87,0.055,9.606291344493819e-09
0.88,0.055,4.307007805863533e-09
0.89,0.055,1.896899786607734e-09
0.9,0.055,8.206187107729742e-10
0.91,0.055,3.4869545424493787e-10
0.92,0.055,1.4552533796937834e-10
0.93,0.055,5.964829350782838e-11
0.9400000000000001,0.055,2.4010604900022986e-11
0.9500000000000001,0.055,9.491272594275815e-12
0.96,0.055,3.683534995646011e-12
0.97,0.055,1.4015395758992252e-12
0.98,0.055,5.170799875044288e-13
0.99,0.055,1.684918019253844e-13
1.0,0.055,0.0
0.0,0.06,0.0
0.01,0.06,2.760915092956871e-06
0.02,0.06,6.595744532133579e-06
0.03,0.06,1.2902265265744442e-05
0.04,0.06,2.3833265076008426e-05
0.05,0.06,4.2825700675651835e-05
0.06,0.06,7.546187496866378e-05
0.07,0.06,0.00013063605171496657
0.08,0.06,0.00022232514849127244
0.09,0.06,0.0003720215130572612
0.1,0.06,0.0006121233203806745
0.11,0.06,0.00099042538027292
0.12,0.06,0.00157592640388744
0.13,0.06,0.002466035963208514
0.14,0.06,0.003795156692827046
0.15,0.06,0.00574438971752493
0.16,0.06,0.008551819701386586
0.17,0.06,0.012522461874512659
0.18,0.06,0.01803653134732504
0.19,0.06,0.025554271023219968
0.2,0.06,0.035615221782300935
0.21,0.06,0.04882963054223976
0.22,0.06,0.06585977201447457
0.23,0.06,0.0873894057200148
0.24,0.06,0.1140804694036622
0.25,0.06,0.146517437684887
0.26,0.06,0.18514148830576888
0.27,0.06,0.23017856481248564
0.28,0.06,0.2815673613638058
0.29,0.06,0.3388948705649205
0.3,0.06,0.4013480880889581
0.31,0.06,0.46769044688561306
0.32,0.06,0.5362703430376
0.33,0.06,0.6050666564577409
0.34,0.06,0.6717726049810115
0.35000000000000003,0.06,0.7339149539507489
0.36,0.06,0.789001071022313
0.37,0.06,0.8346822149175656
0.38,0.06,0.8689184335884719
0.39,0.06,0.8901290703399442
0.4,0.06,0.89731346880963
0.41000000000000003,0.06,0.8901290703399443
0.42,0.06,0.8689184335884721
0.43,0.06,0.8346822149175657
0.44,0.06,0.7890010710223132
0.45,0.06,0.733914953950749
0.46,0.06,0.6717726049810118
0.47000000000000003,0.06,0.6050666564577412
0.48,0.06,0.5362703430376002
0.49,0.06,0.46769044688561323
0.5,0.06,0.4013480880889583
0.51,0.06,0.33889487056492074
0.52,0.06,0.2815673613638059
0.53,0.06,0.2301785648124858
0.54,0.06,0.18514148830576893
0.55,0.06,0.1465174376848871
0.56,0.06,0.11408046940366226
0.5700000000000001,0.06,0.08738940572001486
0.58,0.06,0.06585977201447461
0.59,0.06,0.04882963054223979
0.6,0.06,0.035615221782300976
0.61,0.06,0.025554271023219995
0.62,0.06,0.018036531347325066
0.63,0.06,0.01252246187451268
0.64,0.06,0.008551819701386602
0.65,0.06,0.00574438971752494
0.66,0.06,0.0037951566928270536
0.67,0.06,0.0024660359632085183
0.68,0.06,0.0015759264038874427
0.6900000000000001,0.06,0.0009904254530321453
0.7000000000000001,0.06,0.0006121235114047736
0.71,0.06,0.00037202266523470555
0.72,0.06,0.0002223279611451498
0.73,0.06,0.00013064537125826478
0.74,0.06,7.548311118339525e-05
0.75,0.06,4.2878701469326695e-05
0.76,0.06,2.394690945492377e-05
0.77,0.06,1.3147797477105346e-05
0.78,0.06,7.096294745752825e-06
0.79,0.06,3.7649965567615078e-06
0.8,0.06,1.963499547618029e-06
0.81,0.06,1.0064891971919316e-06
0.8200000000000001,0.06,5.070819696217185e-07
0.8300000000000001,0.06,2.5108251591871026e-07
0.84,0.06,1.221806500058652e-07
0.85,0.06,5.842710442001799e-08
0.86,0.06,2.7455573615093384e-08
0.87,0.06,1.2677368555859406e-08
0.88,0.06,5.7515955655507764e-09
0.89,0.06,2.5638132583182534e-09
0.9,0.06,1.122797620426336e-09
0.91,0.06,4.830720243711763e-10
0.92,0.06,2.0417187387638312e-10
0.93,0.06,8.476797143470066e-11
0.9400000000000001,0.06,3.45697830510521e-11
0.9500000000000001,0.06,1.3847069947834499e-11
0.96,0.06,5.44640608508752e-12
0.97,0.06,2.1003074915752197e-12
0.98,0.06,7.850156889123048e-13
0.99,0.06,2.585399937522144e-13
1.0,0.06,0.0
0.0,0.065,0.0
0.01,0.065,3.2978722660667896e-06
0.02,0.065,7.831590179350657e-06
0.03,0.065,1.5214504804071002e-05
0.04,0.065,2.786398297069814e-05
0.05,0.065,4.96475700223361e-05
0.06,0.065,8.67308761953092e-05
0.07,0.065,0.00014889351172996812
0.08,0.065,0.0002513287823861139
0.09,0.065,0.00041722423443597346
0.1,0.065,0.0006812234466650907
0.11,0.065,0.0010940248621340572
0.12,0.065,0.001728230671740717
0.13,0.065,0.002685541548357243
0.14,0.065,0.004105212840366722
0.15,0.065,0.0061734881971068165
0.16,0.065,0.009133425796018795
0.17,0.065,0.013294175524355812
0.18,0.065,0.019038366448866313
0.19,0.065,0.026825876564812987
0.2,0.065,0.03719195078272986
0.21,0.065,0.05073749689838775
0.22,0.065,0.06810951813112728
0.23,0.065,0.08997012070906839
0.24,0.065,0.1169534217024509
0.25,0.065,0.14961097885471553
0.26,0.065,0.18834800124868634
0.27,0.065,0.23335442483478733
0.28,0.065,0.2845367176887031
0.29,0.065,0.3414577247263819
0.3,0.065,0.40329265872526676
0.31,0.065,0.46880921556327904
0.32,0.065,0.536378551671677
0.33,0.065,0.6040214740093057
0.34,0.065,0.669490805204245
0.35000000000000003,0.065,0.7303868380016623
0.36,0.065,0.7842985844341572
0.37,0.065,0.8289597523053924
0.38,0.065,0.8624056426287549
0.39,0.065,0.883115951199051
0.4,0.065,0.8901290703399443
0.41000000000000003,0.065,0.8831159511990511
0.42,0.065,0.862405642628755
0.43,0.065,0.8289597523053926
0.44,0.065,0.7842985844341573
0.45,0.065,0.7303868380016625
0.46,0.065,0.6694908052042451
0.47000000000000003,0.065,0.604021474009306
0.48,0.065,0.5363785516716773
0.49,0.065,0.46880921556327926
0.5,0.065,0.403292658725267
0.51,0.065,0.3414577247263821
0.52,0.065,0.28453671768870326
0.53,0.065,0.2333544248347874
0.54,0.065,0.18834800124868645
0.55,0.065,0.14961097885471558
0.56,0.065,0.11695342170245097
0.5700000000000001,0.065,0.08997012070906843
0.58,0.065,0.06810951813112733
0.59,0.065,0.050737496898387795
0.6,0.065,0.037191950782729896
0.61,0.065,0.02682587656481302
0.62,0.065,0.019038366448866337
0.63,0.065,0.013294175524355835
0.64,0.065,0.00913342579601881
0.65,0.065,0.006173488197106828
0.66,0.065,0.00410521284036673
0.67,0.065,0.002685541548357248
0.68,0.065,0.0017282307081203318
0.6900000000000001,0.065,0.0010940249576461081
0.7000000000000001,0.065,0.0006812240591334254
0.71,0.065,0.0004172257362749617
0.72,0.065,0.00025133401824648514
0.73,0.065,0.00014890553616427252
0.74,0.065,8.676203636379573e-05
0.75,0.065,4.971501031915951e-05
0.76,0.065,2.801324947321602e-05
0.77,0.065,1.55216021003383e-05
0.78,0.065,8.456397016933426e-06
